s,a,r,sp
49252,7,-225,48769
48769,7,-225,48785
48785,7,-225,48302
48302,7,-225,47818
47818,7,-225,47333
47333,7,-225,46849
46849,7,-225,45863
45863,7,-225,45378
45378,7,-225,44891
44891,7,-225,44405
44405,7,-225,43918
43918,7,-225,43931
43931,7,-225,43444
43444,7,-225,43457
43457,7,99775,43470
25343,3,-25,24693
24693,4,0,25193
25193,3,-25,25193
25193,4,0,25193
25193,5,-25,25193
25193,3,-25,25194
25194,3,-25,25194
25194,3,-25,25194
25194,5,-25,25695
25695,4,0,25695
25695,5,-25,26196
26196,5,-25,26197
26197,5,-25,26198
26198,5,-25,26699
26699,6,-100,27201
27201,4,0,27202
27202,4,0,27204
27204,5,-25,27205
27205,6,-100,27707
27707,3,-25,27209
27209,4,0,27211
27211,6,-100,27712
27712,4,0,27714
27714,6,-100,27716
27716,3,-25,27718
27718,4,0,27220
27220,6,-100,27721
27721,4,0,27223
27223,3,-25,27225
27225,4,0,26726
26726,4,0,26727
26727,3,-25,26228
26228,4,0,25728
25728,4,0,25729
25729,6,-100,25730
25730,4,0,25730
25730,4,0,25230
25230,4,0,24730
24730,4,0,24730
24730,5,-25,24730
24730,4,0,24229
24229,4,0,24228
24228,3,-25,23728
23728,5,-25,23727
23727,5,-25,23726
23726,5,-25,23224
23224,2,-100,22723
22723,3,-25,22721
22721,5,-25,22720
22720,2,-100,22218
22218,4,0,21715
21715,2,-100,21713
21713,3,-25,21210
21210,2,-100,20708
20708,5,-25,21205
21205,4,0,21202
21202,2,-100,20699
20699,2,-100,20696
20696,4,0,20693
20693,3,-25,20690
20690,5,-25,20687
20687,5,-25,21184
21184,5,-25,21682
21682,4,0,21680
21680,3,-25,21678
21678,3,-25,22176
22176,5,-25,22674
22674,5,-25,23172
23172,3,-25,23171
23171,4,0,23670
23670,2,-100,23669
23669,2,-100,23668
23668,2,-100,23667
23667,4,0,24167
24167,2,-100,24166
24166,2,-100,24166
24166,4,0,24666
24666,4,0,25166
25166,4,0,25666
25666,4,0,25667
25667,5,-25,26168
26168,6,-100,27169
27169,6,-100,27671
27671,3,-25,28173
28173,3,-25,28176
28176,5,-25,28678
28678,4,0,28681
28681,6,-100,29184
29184,3,-25,29687
29687,5,-25,29691
29691,5,-25,30195
30195,5,-25,30198
30198,3,-25,30202
30202,3,-25,30206
30206,3,-25,30210
30210,3,-25,29713
29713,4,0,29716
29716,6,-100,29720
29720,6,-100,30223
30223,3,-25,29727
29727,6,-100,29730
29730,3,-25,29233
29233,3,-25,28736
28736,5,-25,28739
28739,6,-100,28742
28742,3,-25,28244
28244,4,0,27746
27746,3,-25,27247
27247,3,-25,26749
26749,3,-25,26249
26249,3,-25,25250
25250,6,-100,25250
25250,4,0,24750
24750,2,-100,24249
24249,5,-25,23748
23748,2,-100,23247
23247,4,0,22745
22745,5,-25,22243
22243,4,0,21741
21741,5,-25,21739
21739,4,0,21236
21236,3,-25,20733
20733,4,0,20730
20730,2,-100,20227
20227,4,0,19723
19723,3,-25,19219
19219,5,-25,19215
19215,2,-100,19211
19211,4,0,18707
18707,2,-100,18702
18702,5,-25,18698
18698,5,-25,19194
19194,4,0,19190
19190,2,-100,19185
19185,5,-25,19181
19181,4,0,19678
19678,3,-25,19674
19674,3,-25,19670
19670,3,-25,20167
20167,4,0,20664
20664,3,-25,20661
20661,4,0,21158
21158,2,-100,21155
21155,2,-100,21653
21653,3,-25,21651
21651,2,-100,22149
22149,3,-25,22647
22647,4,0,23146
23146,4,0,23645
23645,5,-25,24145
24145,2,-100,24644
24644,4,0,25145
25145,4,0,25645
25645,5,-25,26646
26646,5,-25,27148
27148,4,0,27650
27650,6,-100,28653
28653,5,-25,29156
29156,3,-25,29660
29660,4,0,30163
30163,5,-25,30667
30667,4,0,31172
31172,3,-25,31176
31176,4,0,31681
31681,4,0,31686
31686,3,-25,32191
32191,3,-25,32196
32196,6,-100,32201
32201,4,0,32206
32206,5,-25,32712
32712,3,-25,32217
32217,5,-25,32222
32222,5,-25,32227
32227,5,-25,32233
32233,4,0,31737
31737,5,-25,31742
31742,4,0,31247
31247,3,-25,30751
30751,5,-25,30755
30755,3,-25,29758
29758,4,0,29261
29261,4,0,28764
28764,3,-25,28266
28266,6,-100,27768
27768,6,-100,27270
27270,6,-100,27271
27271,5,-25,26772
26772,5,-25,26273
26273,3,-25,25274
25274,5,-25,24773
24773,2,-100,23773
23773,4,0,23271
23271,4,0,22770
22770,4,0,21767
21767,5,-25,21265
21265,4,0,20762
20762,2,-100,20259
20259,4,0,19255
19255,2,-100,18750
18750,4,0,18245
18245,2,-100,17240
17240,2,-100,16734
16734,3,-25,16228
16228,2,-100,15722
15722,5,-25,15715
15715,4,0,15709
15709,5,-25,15702
15702,5,-25,15696
15696,5,-25,16190
16190,2,-100,16183
16183,2,-100,15677
15677,3,-25,16171
16171,3,-25,16164
16164,2,-100,16158
16158,3,-25,16653
16653,4,0,17147
17147,5,-25,17642
17642,2,-100,18137
18137,3,-25,18633
18633,3,-25,19129
19129,4,0,20125
20125,4,0,20622
20622,5,-25,21620
21620,5,-25,22618
22618,4,0,23117
23117,4,0,24117
24117,5,-25,25117
25117,3,-25,25617
25617,4,0,26118
26118,4,0,27120
27120,5,-25,28122
28122,3,-25,28625
28625,3,-25,29128
29128,5,-25,30132
30132,3,-25,30636
30636,3,-25,31140
31140,6,-100,32145
32145,5,-25,32651
32651,4,0,33657
33657,4,0,33663
33663,3,-25,34170
34170,3,-25,34176
34176,4,0,34683
34683,3,-25,34690
34690,5,-25,35197
35197,4,0,35205
35205,4,0,35212
35212,3,-25,35219
35219,3,-25,34726
34726,3,-25,34232
34232,3,-25,33739
33739,6,-100,33745
33745,3,-25,33251
33251,4,0,32756
32756,5,-25,32261
32261,4,0,31766
31766,3,-25,31271
31271,5,-25,30775
30775,6,-100,30278
30278,5,-25,29782
29782,4,0,29285
29285,3,-25,28287
28287,6,-100,27789
27789,4,0,26790
26790,3,-25,26291
26291,4,0,25291
25291,3,-25,24290
24290,4,0,23789
23789,4,0,22788
22788,3,-25,21786
21786,2,-100,20783
20783,5,-25,20279
20279,3,-25,19275
19275,4,0,18771
18771,4,0,18266
18266,3,-25,17261
17261,4,0,16755
16755,5,-25,16249
16249,2,-100,15742
15742,4,0,15235
15235,5,-25,15228
15228,3,-25,14721
14721,3,-25,14214
14214,3,-25,14206
14206,3,-25,13698
13698,4,0,14190
14190,4,0,14183
14183,4,0,14175
14175,5,-25,14668
14668,3,-25,15161
15161,3,-25,15155
15155,4,0,15648
15648,5,-25,16642
16642,2,-100,16636
16636,2,-100,17131
17131,2,-100,17626
17626,3,-25,18121
18121,5,-25,19117
19117,5,-25,20113
20113,2,-100,20610
20610,5,-25,21608
21608,3,-25,22106
22106,5,-25,23105
23105,3,-25,23604
23604,4,0,24604
24604,2,-100,25104
25104,4,0,26105
26105,3,-25,26606
26606,5,-25,27608
27608,6,-100,28611
28611,3,-25,29614
29614,3,-25,30118
30118,5,-25,31122
31122,6,-100,32128
32128,5,-25,33133
33133,4,0,33640
33640,3,-25,34146
34146,3,-25,34653
34653,6,-100,35661
35661,6,-100,36169
36169,5,-25,36677
36677,3,-25,37185
37185,5,-25,37194
37194,3,-25,37203
37203,5,-25,37712
37712,5,-25,37720
37720,6,-100,37729
37729,6,-100,37738
37738,4,0,37247
37247,6,-100,37256
37256,6,-100,37264
37264,6,-100,36773
36773,5,-25,36281
36281,4,0,35788
35788,4,0,34795
34795,3,-25,33802
33802,6,-100,33307
33307,4,0,32813
32813,5,-25,31818
31818,4,0,30822
30822,4,0,30325
30325,4,0,29328
29328,4,0,28330
28330,5,-25,27332
27332,6,-100,26833
26833,5,-25,26334
26334,3,-25,24834
24834,2,-100,23833
23833,2,-100,22331
22331,5,-25,21829
21829,3,-25,20826
20826,2,-100,19322
19322,3,-25,18317
18317,2,-100,17312
17312,3,-25,16305
16305,4,0,15298
15298,3,-25,14291
14291,4,0,13283
13283,4,0,12774
12774,3,-25,11765
11765,5,-25,11755
11755,2,-100,10745
10745,2,-100,9735
9735,4,0,9724
9724,3,-25,9213
9213,4,0,9202
9202,5,-25,9191
9191,2,-100,9180
9180,3,-25,9168
9168,5,-25,9658
9658,4,0,10148
10148,2,-100,10637
10637,3,-25,11128
11128,3,-25,11618
11618,2,-100,12109
12109,3,-25,12601
12601,2,-100,13092
13092,2,-100,13585
13585,4,0,14577
14577,4,0,15571
15571,4,0,16565
16565,4,0,17560
17560,4,0,18555
18555,4,0,19552
19552,3,-25,20048
20048,3,-25,21045
21045,2,-100,21543
21543,5,-25,22541
22541,3,-25,23040
23040,2,-100,24040
24040,3,-25,24539
24539,5,-25,25540
25540,3,-25,26541
26541,3,-25,27043
27043,4,0,28045
28045,5,-25,29048
29048,6,-100,30052
30052,3,-25,31056
31056,6,-100,32061
32061,6,-100,33567
33567,5,-25,34574
34574,3,-25,35582
35582,3,-25,36090
36090,3,-25,37098
37098,5,-25,38107
38107,4,0,38617
38617,3,-25,39627
39627,3,-25,40138
40138,6,-100,41149
41149,6,-100,41661
41661,3,-25,42173
42173,3,-25,42186
42186,4,0,42698
42698,5,-25,42711
42711,6,-100,43223
43223,3,-25,42736
42736,6,-100,42748
42748,5,-25,42261
42261,6,-100,42273
42273,3,-25,41284
41284,3,-25,40295
40295,6,-100,39806
39806,5,-25,39316
39316,6,-100,38825
38825,3,-25,37834
37834,3,-25,36842
36842,3,-25,35350
35350,3,-25,34356
34356,6,-100,33863
33863,5,-25,33368
33368,5,-25,32373
32373,4,0,31378
31378,4,0,30882
30882,6,-100,30385
30385,3,-25,29388
29388,6,-100,28891
28891,4,0,27893
27893,5,-25,27394
27394,4,0,26395
26395,6,-100,25896
25896,5,-25,25396
25396,6,-100,24896
24896,4,0,24395
24395,5,-25,23394
23394,3,-25,22392
22392,2,-100,21389
21389,3,-25,20386
20386,4,0,19882
19882,5,-25,18878
18878,3,-25,17873
17873,4,0,17368
17368,3,-25,15861
15861,5,-25,15354
15354,5,-25,14347
14347,5,-25,13839
13839,5,-25,12830
12830,5,-25,12321
12321,4,0,11311
11311,3,-25,10301
10301,5,-25,9790
9790,3,-25,8779
8779,3,-25,7766
7766,4,0,7254
7254,4,0,6741
6741,4,0,6228
6228,4,0,6214
6214,4,0,5701
5701,5,-25,6187
6187,2,-100,6174
6174,2,-100,6161
6161,2,-100,6147
6147,2,-100,6134
6134,4,0,7122
7122,3,-25,7609
7609,2,-100,8098
8098,4,0,9086
9086,4,0,9576
9576,3,-25,10566
10566,4,0,11556
11556,3,-25,12048
12048,4,0,13039
13039,4,0,14032
14032,2,-100,14525
14525,2,-100,15018
15018,4,0,16011
16011,3,-25,16506
16506,3,-25,25001
25001,2,-100,25001
25001,4,0,26001
26001,5,-25,26503
26503,4,0,27505
27505,5,-25,28007
28007,6,-100,29010
29010,5,-25,30014
30014,5,-25,31018
31018,3,-25,31523
31523,4,0,32529
32529,4,0,33535
33535,5,-25,34542
34542,3,-25,35049
25343,2,-100,24223
24223,5,-25,24223
24223,5,-25,24222
24222,2,-100,23722
23722,3,-25,23721
23721,4,0,23220
23220,4,0,23218
23218,3,-25,22717
22717,2,-100,22715
22715,4,0,22213
22213,2,-100,22211
22211,2,-100,21709
21709,4,0,21706
21706,2,-100,21204
21204,3,-25,21201
21201,2,-100,20698
20698,2,-100,20695
20695,2,-100,20192
20192,3,-25,20189
20189,4,0,20685
20685,3,-25,20682
20682,5,-25,21180
21180,4,0,21177
21177,3,-25,21174
21174,3,-25,21672
21672,4,0,21670
21670,4,0,22168
22168,5,-25,22666
22666,4,0,23165
23165,3,-25,23164
23164,3,-25,23663
23663,5,-25,24163
24163,4,0,24662
24662,3,-25,25162
25162,4,0,25163
25163,4,0,25663
25663,4,0,26164
26164,4,0,26665
26665,4,0,27167
27167,3,-25,27169
27169,5,-25,27671
27671,3,-25,28173
28173,5,-25,28675
28675,3,-25,28678
28678,3,-25,28681
28681,5,-25,29184
29184,6,-100,29687
29687,4,0,29691
29691,3,-25,29694
29694,5,-25,30198
30198,3,-25,30201
30201,3,-25,30205
30205,6,-100,30209
30209,5,-25,30213
30213,4,0,30216
30216,4,0,30220
30220,3,-25,29724
29724,5,-25,29727
29727,3,-25,29730
29730,3,-25,29233
29233,5,-25,28736
28736,6,-100,28739
28739,4,0,28741
28741,5,-25,28244
28244,6,-100,28246
28246,5,-25,27748
27748,3,-25,27250
27250,6,-100,27251
27251,4,0,26753
26753,5,-25,26254
26254,4,0,25754
25754,6,-100,25755
25755,4,0,25255
25255,3,-25,24755
24755,5,-25,24254
24254,5,-25,23753
23753,2,-100,23252
23252,4,0,22750
22750,5,-25,22249
22249,4,0,21746
21746,2,-100,21244
21244,3,-25,20741
20741,3,-25,20237
20237,5,-25,19733
19733,3,-25,19230
19230,2,-100,18725
18725,5,-25,18721
18721,4,0,18716
18716,3,-25,18212
18212,5,-25,18207
18207,5,-25,18703
18703,5,-25,18698
18698,2,-100,18694
18694,5,-25,18689
18689,5,-25,19185
19185,5,-25,19181
19181,3,-25,19677
19677,4,0,19674
19674,3,-25,20170
20170,3,-25,20167
20167,2,-100,20163
20163,5,-25,20661
20661,4,0,21158
21158,2,-100,21656
21656,4,0,21653
21653,2,-100,22151
22151,2,-100,22150
22150,4,0,22648
22648,4,0,23647
23647,3,-25,23646
23646,5,-25,24646
24646,3,-25,25146
25146,3,-25,25647
25647,3,-25,25647
25647,4,0,26648
26648,6,-100,27150
27150,4,0,27652
27652,6,-100,28655
28655,4,0,29158
29158,6,-100,30161
30161,3,-25,30165
30165,3,-25,30669
30669,5,-25,31173
31173,6,-100,31678
31678,3,-25,31683
31683,6,-100,32188
32188,5,-25,32694
32694,3,-25,32699
32699,3,-25,32705
32705,6,-100,32710
32710,6,-100,33216
33216,3,-25,32722
32722,3,-25,32727
32727,3,-25,32232
32232,6,-100,32237
32237,5,-25,32242
32242,3,-25,31747
31747,5,-25,31251
31251,6,-100,31255
31255,6,-100,30759
30759,5,-25,30263
30263,4,0,29767
29767,5,-25,29270
29270,6,-100,29273
29273,5,-25,28775
28775,4,0,27777
27777,3,-25,27279
27279,4,0,26280
26280,6,-100,26281
26281,5,-25,25281
25281,4,0,24781
24781,4,0,24280
24280,5,-25,23779
23779,4,0,22778
22778,2,-100,21775
21775,2,-100,20772
20772,5,-25,20269
20269,4,0,19765
19765,2,-100,18761
18761,4,0,18256
18256,5,-25,17751
17751,4,0,17246
17246,3,-25,16740
16740,4,0,16234
16234,5,-25,16228
16228,2,-100,15721
15721,3,-25,15215
15215,3,-25,15208
15208,4,0,15201
15201,2,-100,14694
14694,2,-100,14686
14686,4,0,14679
14679,4,0,15172
15172,2,-100,15165
15165,3,-25,15159
15159,5,-25,16152
16152,2,-100,16146
16146,2,-100,16640
16640,4,0,17135
17135,3,-25,17630
17630,2,-100,18125
18125,3,-25,18620
18620,3,-25,19116
19116,5,-25,20113
20113,5,-25,21110
21110,2,-100,21608
21608,3,-25,22106
22106,5,-25,23105
23105,5,-25,24104
24104,3,-25,25104
25104,3,-25,25605
25605,5,-25,26606
26606,6,-100,27608
27608,6,-100,29111
29111,4,0,29614
29614,5,-25,30619
30619,3,-25,31123
31123,5,-25,32128
32128,5,-25,33134
33134,6,-100,34141
34141,5,-25,34648
34648,4,0,35655
35655,4,0,36163
36163,6,-100,36671
36671,4,0,37180
37180,4,0,37189
37189,4,0,37697
37697,5,-25,37706
37706,6,-100,38216
38216,6,-100,38225
38225,6,-100,38234
38234,5,-25,38244
38244,3,-25,37753
37753,6,-100,37762
37762,5,-25,37270
37270,5,-25,36778
36778,5,-25,36286
36286,3,-25,35293
35293,3,-25,34300
34300,4,0,33306
33306,3,-25,32311
32311,6,-100,31816
31816,4,0,30820
30820,4,0,30324
30324,5,-25,29327
29327,6,-100,28829
28829,3,-25,27831
27831,4,0,26832
26832,3,-25,25833
25833,5,-25,24833
24833,2,-100,23832
23832,2,-100,22330
22330,3,-25,21327
21327,3,-25,20324
20324,2,-100,18819
18819,2,-100,17814
17814,2,-100,16808
16808,4,0,15802
15802,2,-100,14795
14795,5,-25,13787
13787,3,-25,13278
13278,4,0,12269
12269,3,-25,11760
11760,5,-25,11250
11250,5,-25,10740
10740,3,-25,10230
10230,5,-25,10219
10219,5,-25,10209
10209,4,0,10199
10199,5,-25,10188
10188,3,-25,10178
10178,5,-25,10668
10668,3,-25,11158
11158,2,-100,11149
11149,4,0,11639
11639,5,-25,12630
12630,2,-100,12622
12622,5,-25,13614
13614,4,0,14607
14607,4,0,15600
15600,4,0,16094
16094,5,-25,17089
17089,4,0,18084
18084,3,-25,19080
19080,3,-25,19576
19576,2,-100,20573
20573,5,-25,21571
21571,4,0,22569
22569,4,0,23068
23068,4,0,24068
24068,5,-25,25068
25068,6,-100,26569
26569,3,-25,27071
27071,6,-100,28573
28573,3,-25,29577
29577,6,-100,30581
30581,4,0,31585
31585,5,-25,32591
32591,5,-25,33597
33597,6,-100,34604
34604,5,-25,35612
35612,5,-25,36620
36620,4,0,37629
37629,4,0,38139
38139,5,-25,39149
39149,4,0,39659
39659,5,-25,40170
40170,5,-25,40681
40681,3,-25,41193
41193,4,0,41204
41204,3,-25,40715
40715,6,-100,41227
41227,6,-100,41238
41238,4,0,40749
40749,6,-100,40760
40760,4,0,40271
40271,3,-25,39281
39281,5,-25,38791
38791,4,0,38300
38300,6,-100,37809
37809,4,0,36817
36817,3,-25,35825
35825,4,0,34832
34832,3,-25,33838
33838,4,0,32843
32843,6,-100,32348
32348,6,-100,31353
31353,3,-25,30357
30357,5,-25,29860
29860,6,-100,29363
29363,4,0,28365
28365,5,-25,27367
27367,5,-25,26868
26868,5,-25,25869
25869,5,-25,25369
25369,6,-100,24868
24868,3,-25,23867
23867,2,-100,22366
22366,4,0,21363
21363,2,-100,20360
20360,2,-100,18855
18855,5,-25,18351
18351,3,-25,17345
17345,4,0,16339
16339,3,-25,15332
15332,5,-25,14324
14324,4,0,13316
13316,2,-100,12307
12307,5,-25,11798
11798,5,-25,10788
10788,2,-100,9777
9777,5,-25,9266
9266,2,-100,8254
8254,4,0,7742
7742,2,-100,7230
7230,5,-25,7217
7217,4,0,6704
6704,2,-100,6691
6691,2,-100,6178
6178,4,0,6665
6665,4,0,7153
7153,4,0,7641
7641,4,0,8129
8129,3,-25,8617
8617,2,-100,9106
9106,2,-100,9596
9596,5,-25,10586
10586,3,-25,11576
11576,4,0,12568
12568,3,-25,13059
13059,3,-25,14052
14052,5,-25,15045
15045,2,-100,15538
15538,4,0,16532
16532,5,-25,17527
17527,2,-100,18022
18022,3,-25,18518
18518,3,-25,19514
19514,2,-100,19511
19511,2,-100,20008
20008,2,-100,20505
20505,3,-25,21002
21002,4,0,25001
25001,3,-25,25501
25501,4,0,26002
26002,3,-25,26503
26503,4,0,27005
27005,4,0,28007
28007,3,-25,28509
28509,5,-25,29513
29513,5,-25,30517
30517,5,-25,31021
31021,4,0,32026
32026,3,-25,32532
32532,6,-100,34038
34038,6,-100,35046
35046,3,-25,36053
36053,6,-100,37062
37062,6,-100,38572
38572,5,-25,39582
39582,3,-25,40093
40093,4,0,41104
41104,4,0,42116
42116,4,0,42629
42629,4,0,43642
43642,4,0,44156
44156,6,-100,45170
45170,4,0,45184
45184,4,0,45699
45699,4,0,45713
45713,6,-100,45728
45728,6,-100,45743
45743,4,0,45757
45757,6,-100,45272
45272,6,-100,45286
45286,6,-100,44800
44800,4,0,43813
43813,3,-25,42825
42825,3,-25,41837
41837,6,-100,41348
41348,6,-100,40359
40359,3,-25,39369
39369,4,0,38379
38379,5,-25,37888
37888,5,-25,37396
37396,3,-25,36404
36404,6,-100,35912
35912,3,-25,34919
34919,5,-25,34926
34926,5,-25,34432
34432,5,-25,33938
33938,5,-25,33944
33944,4,0,33450
33450,3,-25,32956
32956,4,0,32461
32461,5,99975,32466
25343,3,-25,24693
24693,5,-25,25193
25193,6,-100,25694
25694,4,0,25694
25694,5,-25,26195
26195,4,0,26196
26196,4,0,26197
26197,3,-25,26198
26198,3,-25,26199
26199,5,-25,26199
26199,6,-100,26701
26701,6,-100,27202
27202,3,-25,26703
26703,3,-25,26705
26705,3,-25,26706
26706,5,-25,26707
26707,5,-25,26708
26708,3,-25,26710
26710,6,-100,26711
26711,3,-25,26712
26712,4,0,26713
26713,5,-25,26715
26715,4,0,26716
26716,4,0,26717
26717,4,0,26218
26218,4,0,26219
26219,5,-25,26220
26220,3,-25,25720
25720,6,-100,26221
26221,5,-25,26222
26222,4,0,25722
25722,5,-25,25723
25723,5,-25,25724
25724,5,-25,25724
25724,5,-25,25725
25725,6,-100,25725
25725,5,-25,25726
25726,3,-25,25226
25226,6,-100,25226
25226,3,-25,25226
25226,6,-100,25227
25227,3,-25,24726
24726,4,0,24726
24726,5,-25,24726
24726,3,-25,24225
24225,4,0,23724
23724,3,-25,23723
23723,5,-25,23722
23722,4,0,23221
23221,2,-100,22720
22720,2,-100,22218
22218,2,-100,21716
21716,3,-25,21713
21713,3,-25,21211
21211,2,-100,21208
21208,5,-25,21205
21205,3,-25,21202
21202,2,-100,20699
20699,4,0,20696
20696,5,-25,21194
21194,3,-25,20691
20691,2,-100,20688
20688,4,0,21185
21185,4,0,21182
21182,5,-25,21680
21680,4,0,21678
21678,2,-100,21675
21675,3,-25,21673
21673,4,0,22171
22171,2,-100,22170
22170,5,-25,22668
22668,5,-25,23167
23167,4,0,23666
23666,4,0,24166
24166,5,-25,24665
24665,4,0,25166
25166,6,-100,25666
25666,3,-25,26167
26167,6,-100,26668
26668,5,-25,27170
27170,3,-25,27672
27672,5,-25,28174
28174,5,-25,28676
28676,6,-100,29179
29179,6,-100,29683
29683,6,-100,30186
30186,6,-100,30690
30690,5,-25,31195
31195,6,-100,31199
31199,4,0,31704
31704,5,-25,31709
31709,3,-25,31713
31713,4,0,31218
31218,4,0,31222
31222,5,-25,31227
31227,4,0,31231
31231,5,-25,30735
30735,3,-25,30239
30239,6,-100,30243
30243,5,-25,30246
30246,4,0,29750
29750,5,-25,29253
29253,5,-25,29256
29256,6,-100,28758
28758,5,-25,28761
28761,5,-25,28263
28263,6,-100,27765
27765,3,-25,27267
27267,4,0,26768
26768,4,0,25768
25768,4,0,25269
25269,6,-100,24769
24769,3,-25,24268
24268,5,-25,23767
23767,3,-25,22766
22766,3,-25,22264
22264,5,-25,21761
21761,4,0,21259
21259,3,-25,20756
20756,2,-100,19752
19752,5,-25,19248
19248,5,-25,19244
19244,3,-25,18739
18739,2,-100,17734
17734,2,-100,17229
17229,5,-25,17223
17223,3,-25,16718
16718,4,0,16712
16712,3,-25,16206
16206,5,-25,16700
16700,5,-25,16694
16694,2,-100,16688
16688,2,-100,16182
16182,2,-100,16176
16176,2,-100,16170
16170,5,-25,16664
16664,4,0,17159
17159,4,0,17654
17654,3,-25,18149
18149,4,0,18645
18645,2,-100,18640
18640,5,-25,19637
19637,5,-25,20634
20634,2,-100,20631
20631,4,0,21628
21628,4,0,22126
22126,4,0,23125
23125,3,-25,23624
23624,3,-25,24124
24124,4,0,25124
25124,4,0,25624
25624,6,-100,26625
26625,6,-100,27627
27627,3,-25,28130
28130,5,-25,29133
29133,6,-100,30137
30137,4,0,30641
30641,3,-25,31145
31145,4,0,31650
31650,4,0,32655
32655,3,-25,32661
32661,3,-25,33167
33167,6,-100,33673
33673,5,-25,34180
34180,5,-25,34686
34686,5,-25,35194
35194,5,-25,35201
35201,3,-25,35208
35208,4,0,35215
35215,3,-25,34722
34722,3,-25,34729
34729,4,0,34236
34236,3,-25,33742
33742,4,0,33748
33748,5,-25,33254
33254,6,-100,33260
33260,3,-25,32265
32265,6,-100,32270
32270,5,-25,31774
31774,6,-100,31279
31279,5,-25,30783
30783,6,-100,30286
30286,6,-100,29790
29790,4,0,29293
29293,4,0,28295
28295,6,-100,27797
27797,4,0,26798
26798,3,-25,26299
26299,5,-25,25299
25299,3,-25,24299
24299,2,-100,23298
23298,4,0,22296
22296,2,-100,21293
21293,2,-100,20290
20290,3,-25,19286
19286,3,-25,18281
18281,2,-100,17276
17276,2,-100,16270
16270,3,-25,15763
15763,4,0,15256
15256,2,-100,14248
14248,2,-100,13240
13240,4,0,13232
13232,3,-25,12723
12723,4,0,12214
12214,5,-25,12705
12705,2,-100,12196
12196,3,-25,12187
12187,4,0,12178
12178,4,0,12670
12670,4,0,12661
12661,4,0,13153
13153,4,0,13645
13645,5,-25,14638
14638,3,-25,15131
15131,5,-25,15625
15625,5,-25,16619
16619,3,-25,17614
17614,3,-25,18109
18109,3,-25,18604
18604,2,-100,19100
19100,3,-25,20097
20097,2,-100,20594
20594,4,0,21591
21591,4,0,22090
22090,5,-25,23589
23589,2,-100,24088
24088,4,0,25088
25088,5,-25,26089
26089,6,-100,27090
27090,3,-25,28092
28092,4,0,28595
28595,4,0,29599
29599,4,0,30603
30603,5,-25,31607
31607,4,0,32613
32613,5,-25,33119
33119,4,0,34125
34125,5,-25,35132
35132,6,-100,36140
36140,5,-25,36649
36649,5,-25,37657
37657,3,-25,37667
37667,3,-25,38176
38176,5,-25,38686
38686,3,-25,38695
38695,4,0,38705
38705,6,-100,39215
39215,6,-100,39225
39225,5,-25,39235
39235,4,0,38745
38745,5,-25,38755
38755,3,-25,38264
38264,3,-25,37272
37272,6,-100,36781
36781,3,-25,36289
36289,5,-25,35296
35296,3,-25,34803
34803,3,-25,33809
33809,4,0,32814
32814,6,-100,32319
32319,4,0,31324
31324,6,-100,30828
30828,4,0,29831
29831,4,0,28834
28834,3,-25,27835
27835,5,-25,26837
26837,3,-25,25837
25837,6,-100,25337
25337,6,-100,24837
24837,3,-25,23336
23336,2,-100,22334
22334,5,-25,21332
21332,4,0,20829
20829,3,-25,19325
19325,2,-100,18320
18320,2,-100,17314
17314,3,-25,15808
15808,4,0,15301
15301,2,-100,13793
13793,5,-25,13285
13285,5,-25,12776
12776,4,0,12267
12267,3,-25,11258
11258,3,-25,10747
10747,3,-25,10237
10237,3,-25,9726
9726,5,-25,9715
9715,2,-100,9204
9204,5,-25,9193
9193,2,-100,9181
9181,3,-25,9170
9170,2,-100,9159
9159,3,-25,9648
9648,2,-100,9638
9638,4,0,10127
10127,5,-25,11118
11118,4,0,12108
12108,5,-25,13100
13100,4,0,13592
13592,2,-100,14585
14585,4,0,15078
15078,3,-25,16072
16072,3,-25,16566
16566,4,0,17561
17561,5,-25,18557
18557,5,-25,20053
20053,4,0,20551
20551,5,-25,22049
22049,2,-100,22547
22547,4,0,23546
23546,3,-25,24045
24045,2,-100,24545
24545,5,-25,25546
25546,3,-25,26547
26547,3,-25,27049
27049,5,-25,28552
28552,4,0,29055
29055,4,0,30058
30058,6,-100,31563
31563,4,0,32568
32568,5,-25,33575
33575,6,-100,34582
34582,3,-25,35589
35589,4,0,36597
36597,3,-25,37106
37106,6,-100,38115
38115,5,-25,39126
39126,3,-25,39636
39636,3,-25,40147
40147,5,-25,41158
41158,5,-25,41670
41670,4,0,42182
42182,4,0,42195
42195,4,0,42707
42707,3,-25,42219
42219,5,-25,42231
42231,5,-25,42244
42244,4,0,41755
41755,6,-100,41767
41767,6,-100,41279
41279,4,0,40790
40790,6,-100,40300
40300,4,0,39311
39311,4,0,38320
38320,6,-100,37829
37829,5,-25,37338
37338,4,0,36346
36346,4,0,35353
35353,4,0,34359
34359,3,-25,33365
33365,6,-100,32871
32871,6,-100,32376
32376,6,-100,31880
31880,6,-100,30884
30884,5,-25,30388
30388,4,0,29391
29391,6,-100,29394
29394,6,-100,28897
28897,4,0,27899
27899,3,-25,26900
26900,5,-25,26401
26401,3,-25,25401
25401,3,-25,24901
24901,3,-25,23900
23900,2,-100,22898
22898,2,-100,21896
21896,5,-25,20893
20893,4,0,20389
20389,4,0,19385
19385,5,-25,18881
18881,4,0,17876
